BTBEntries,globalPred_size,choicePred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
1024.0,32768.0,8192.0,38082430.0,30524074.0,7558356.0,30495295.0,99.905717,0.094283,1.966590558,38082430.0,31236758.0,2151560.0,5.649745,6845672.0,82.0240672667159,17.97593273328409
128.0,512.0,8192.0,38082430.0,31069751.0,7012679.0,29386713.0,94.583034,5.416966,2.4379003079999997,38082430.0,30128530.0,3348135.0,8.79181,7953900.0,79.11399036248474,20.886009637515254
16.0,16.0,512.0,38082430.0,33625706.0,4456724.0,20661221.0,61.44472,38.55528,5.838619758000001,38082430.0,21403367.0,11981979.0,31.463273,16679063.0,56.202734436851856,43.79726556314815
16.0,8192.0,1024.0,38082430.0,32181719.0,5900711.0,20440415.0,63.51561,36.48439,5.752276008,38082430.0,21182514.0,11762767.0,30.887648,16899916.0,55.622800330756206,44.377199669243794
1024.0,1024.0,32768.0,38082430.0,30621333.0,7461097.0,30530884.0,99.704621,0.295379,2.0053091579999998,38082430.0,31272702.0,2249860.0,5.907869,6809728.0,82.11845200004306,17.881547999956933
128.0,32768.0,512.0,38082430.0,30843218.0,7239212.0,29315442.0,95.046639,4.953361,2.3952889079999995,38082430.0,30056930.0,3239952.0,8.507734,8025500.0,78.92597715009258,21.074022849907426
128.0,8192.0,32768.0,38082430.0,30887154.0,7195276.0,29332227.0,94.965781,5.034219,2.405321208,38082430.0,30074123.0,3265422.0,8.574616,8008307.0,78.97112395401238,21.028876045987612
1024.0,32768.0,512.0,38082430.0,30532199.0,7550231.0,30502297.0,99.902064,0.097936,1.9708684079999998,38082430.0,31243783.0,2162421.0,5.678264,6838647.0,82.04251409376975,17.957485906230247
1024.0,512.0,32768.0,38082430.0,30712312.0,7370118.0,30559772.0,99.503326,0.496674,2.023417908,38082430.0,31301552.0,2295835.0,6.028594,6780878.0,82.1942087203994,17.805791279600594
16.0,512.0,512.0,38082430.0,32495942.0,5586488.0,20501664.0,63.089921,36.910079,5.766820158,38082430.0,21244148.0,11799692.0,30.984609,16838282.0,55.784643994619046,44.215356005380954
1024.0,1024.0,1024.0,38082430.0,30706951.0,7375479.0,30541788.0,99.462132,0.537868,2.0114044079999998,38082430.0,31283616.0,2265335.0,5.948504,6798814.0,82.14711088551859,17.852889114481403
128.0,8192.0,8192.0,38082430.0,30887174.0,7195256.0,29332236.0,94.965749,5.034251,2.405308608,38082430.0,30074133.0,3265390.0,8.574532,8008297.0,78.97115021284094,21.028849787159064
16.0,1024.0,16.0,38082430.0,32690864.0,5391566.0,20488147.0,62.672394,37.327606,5.765174508,38082430.0,21230519.0,11795514.0,30.973638,16851911.0,55.74885583719317,44.25114416280684
16.0,32768.0,16.0,38082430.0,32106064.0,5976366.0,20425682.0,63.61939,36.38061,5.747836158,38082430.0,21167283.0,11751495.0,30.858049,16915147.0,55.58280550899719,44.4171944910028
16.0,1024.0,1024.0,38082430.0,32469510.0,5612920.0,20479165.0,63.071987,36.928013,5.760119058,38082430.0,21221606.0,11782679.0,30.939935,16860824.0,55.725451343309764,44.274548656690236
128.0,1024.0,512.0,38082430.0,31030467.0,7051963.0,29359348.0,94.614586,5.385414,2.430968058,38082430.0,30101203.0,3330535.0,8.745595,7981227.0,79.04223286171602,20.95776713828398
1024.0,512.0,512.0,38082430.0,30690890.0,7391540.0,30570278.0,99.60701,0.39299,2.029696758,38082430.0,31312133.0,2311776.0,6.070453,6770297.0,82.22199318688435,17.778006813115653
16.0,32768.0,8192.0,38082430.0,32063096.0,6019334.0,20424240.0,63.700149,36.299851,5.746138158,38082430.0,21165984.0,11747184.0,30.846729,16916446.0,55.57939448716902,44.42060551283099
128.0,1024.0,1024.0,38082430.0,31030053.0,7052377.0,29361080.0,94.62143,5.37857,2.430088458,38082430.0,30102909.0,3328302.0,8.739731,7979521.0,79.04671261786604,20.953287382133965
128.0,8192.0,1024.0,38082430.0,30919795.0,7162635.0,29332345.0,94.86591,5.13409,2.405146308,38082430.0,30074261.0,3264978.0,8.57345,8008169.0,78.97148632584633,21.028513674153672
128.0,1024.0,32768.0,38082430.0,30956121.0,7126309.0,29356246.0,94.831798,5.168202,2.424711258,38082430.0,30098064.0,3314650.0,8.703883,7984366.0,79.03399021543531,20.966009784564694
128.0,8192.0,16.0,38082430.0,30954117.0,7128313.0,29347725.0,94.810409,5.189591,2.423422008,38082430.0,30089410.0,3311377.0,8.695288,7993020.0,79.01126582521127,20.988734174788743
128.0,512.0,1024.0,38082430.0,31031613.0,7050817.0,29392773.0,94.718805,5.281195,2.442721458,38082430.0,30134591.0,3360375.0,8.823951,7947839.0,79.12990583846671,20.870094161533284
1024.0,16.0,16.0,38082430.0,32219896.0,5862534.0,31117454.0,96.578381,3.421619,2.3626826579999998,38082430.0,31840942.0,3157170.0,8.290359,6241488.0,83.61058367336328,16.38941632663672
1024.0,512.0,8192.0,38082430.0,30712371.0,7370059.0,30559923.0,99.503627,0.496373,2.023397058,38082430.0,31301705.0,2295782.0,6.028455,6780725.0,82.19461048047617,17.805389519523832
16.0,512.0,16.0,38082430.0,33652984.0,4429446.0,20520555.0,60.976926,39.023074,5.770784508,38082430.0,21262890.0,11809757.0,31.011038,16819540.0,55.83385829108069,44.16614170891931
1024.0,16.0,32768.0,38082430.0,31550774.0,6531656.0,30938541.0,98.059531,1.940469,2.224822908,38082430.0,31678612.0,2807168.0,7.371294,6403818.0,83.18432410956969,16.815675890430313
16.0,1024.0,8192.0,38082430.0,32397831.0,5684599.0,20478999.0,63.211019,36.788981,5.760259308,38082430.0,21221430.0,11783035.0,30.94087,16861000.0,55.72498918792734,44.27501081207265
128.0,32768.0,32768.0,38082430.0,30841919.0,7240511.0,29315001.0,95.049212,4.950788,2.395449708,38082430.0,30056465.0,3240360.0,8.508806,8025965.0,78.92475611456517,21.075243885434833
1024.0,8192.0,512.0,38082430.0,30589696.0,7492734.0,30517733.0,99.764748,0.235252,1.982282808,38082430.0,31259655.0,2191400.0,5.75436,6822775.0,82.08419210643858,17.915807893561414
16.0,16.0,1024.0,38082430.0,34081431.0,4000999.0,20660004.0,60.619532,39.380468,5.838240408,38082430.0,21402175.0,11981016.0,31.460744,16680255.0,56.19960438448912,43.80039561551088
1024.0,16.0,8192.0,38082430.0,31539152.0,6543278.0,30926925.0,98.058835,1.941165,2.2202471580000003,38082430.0,31666996.0,2795551.0,7.340789,6415434.0,83.1538218543302,16.846178145669803
128.0,16.0,1024.0,38082430.0,31800811.0,6281619.0,29563012.0,92.963076,7.036924,2.558439408,38082430.0,30302438.0,3654163.0,9.595404,7779992.0,79.57065239796935,20.42934760203065
1024.0,1024.0,8192.0,38082430.0,30621335.0,7461095.0,30530887.0,99.704624,0.295376,2.005288608,38082430.0,31272706.0,2249808.0,5.907732,6809724.0,82.11846250357449,17.88153749642552
16.0,1024.0,32768.0,38082430.0,32374690.0,5707740.0,20479034.0,63.256309,36.743691,5.760279408,38082430.0,21221464.0,11783086.0,30.941004,16860966.0,55.7250784679444,44.27492153205559
16.0,32768.0,512.0,38082430.0,32066430.0,6016000.0,20423794.0,63.692135,36.307865,5.745946308000001,38082430.0,21165564.0,11746697.0,30.84545,16916866.0,55.578291616370066,44.421708383629934
128.0,16.0,16.0,38082430.0,32345347.0,5737083.0,29849667.0,92.284269,7.715731,2.678978058,38082430.0,30575096.0,3960190.0,10.398995,7507334.0,80.28662036534958,19.713379634650416
128.0,16.0,8192.0,38082430.0,31998670.0,6083760.0,29763834.0,93.015847,6.984153,2.618977158,38082430.0,30503272.0,3807858.0,9.998989,7579158.0,80.09801895519797,19.901981044802024
128.0,16.0,32768.0,38082430.0,32010293.0,6072137.0,29775451.0,93.018364,6.981636,2.6235533579999997,38082430.0,30514889.0,3819476.0,10.029497,7567541.0,80.12852383632033,19.87147616367968
16.0,512.0,1024.0,38082430.0,32485392.0,5597038.0,20503723.0,63.116748,36.883252,5.765766858,38082430.0,21246126.0,11797018.0,30.977587,16836304.0,55.789837990905525,44.21016200909448
128.0,32768.0,8192.0,38082430.0,30841974.0,7240456.0,29315048.0,95.049195,4.950805,2.395427658,38082430.0,30056512.0,3240304.0,8.508659,8025918.0,78.92487953105933,21.075120468940664
128.0,512.0,16.0,38082430.0,32013990.0,6068440.0,29430273.0,91.929413,8.070587,2.478914508,38082430.0,30171578.0,3452263.0,9.065238,7910852.0,79.22702936761125,20.77297063238874
1024.0,16.0,1024.0,38082430.0,31369565.0,6712865.0,30750972.0,98.028047,1.971953,2.160641358,38082430.0,31490165.0,2644222.0,6.943417,6592265.0,82.68948436326149,17.310515636738515
16.0,32768.0,1024.0,38082430.0,32066467.0,6015963.0,20424443.0,63.694086,36.305914,5.746074708,38082430.0,21166202.0,11747023.0,30.846306,16916228.0,55.57996692963133,44.42003307036867
16.0,512.0,8192.0,38082430.0,32542099.0,5540331.0,20503840.0,63.007122,36.992878,5.765821308,38082430.0,21246238.0,11797156.0,30.97795,16836192.0,55.79013208978524,44.20986791021476
128.0,1024.0,8192.0,38082430.0,30956140.0,7126290.0,29356273.0,94.831827,5.168173,2.424691908,38082430.0,30098092.0,3314601.0,8.703754,7984338.0,79.03406374015523,20.965936259844764
1024.0,32768.0,1024.0,38082430.0,30530610.0,7551820.0,30500858.0,99.90255,0.09745,1.9699195079999998,38082430.0,31242336.0,2160012.0,5.671938,6840094.0,82.0387144412791,17.96128555872091
128.0,1024.0,16.0,38082430.0,31119729.0,6962701.0,29385909.0,94.42855,5.57145,2.462165058,38082430.0,30127083.0,3409739.0,8.953575,7955347.0,79.11019070999409,20.889809290005918
