BTBEntries,globalPred_size,choicePred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
128,1024,1024,69585502,57503822,12081680,40067961,69.678779,30.321221,5.954949392,69585502,42850342,16457311,23.650488,26735160,61.57941061,38.42058939
128,1024,8192,69585502,56388460,13197042,40006286,70.947648,29.052352,5.950659092,69585502,42791628,16437408,23.621886,26793874,61.49503384,38.50496616
128,1024,32768,69585502,56186589,13398913,40004855,71.200006,28.799994,5.949684992,69585502,42790043,16432889,23.615392,26795459,61.49275606,38.50724394
128,8192,16,69585502,57019585,12565917,39453803,69.193424,30.806576,5.768923592,69585502,42227657,15594331,22.410316,27357845,60.68456185,39.31543815
128,8192,512,69585502,55563231,14022271,39368087,70.852768,29.147232,5.715662342,69585502,42156144,15347250,22.055241,27429358,60.58179188,39.41820812
128,8192,1024,69585502,54774086,14811416,39367202,71.871947,28.128053,5.712104642,69585502,42155994,15330746,22.031523,27429508,60.58157632,39.41842368
128,8192,8192,69585502,53892268,15693234,39353443,73.022429,26.977571,5.708567342,69585502,42142308,15314336,22.007941,27443194,60.56190843,39.43809157
128,8192,32768,69585502,53705366,15880136,39349318,73.268876,26.731124,5.706404192,69585502,42139459,15304301,21.99352,27446043,60.55781418,39.44218582
128,32768,16,69585502,54157543,15427959,39126074,72.244921,27.755079,5.638887242,69585502,41911801,14991088,21.543407,27673701,60.23065121,39.76934879
128,32768,512,69585502,53633330,15952172,39100276,72.902943,27.097057,5.615115542,69585502,41892068,14880810,21.384929,27693434,60.20229329,39.79770671
128,32768,1024,69585502,53394849,16190653,39099772,73.22761,26.77239,5.614425692,69585502,41891924,14877610,21.38033,27693578,60.20208635,39.79791365
128,32768,8192,69585502,52502387,17083115,39093047,74.459561,25.540439,5.612204792,69585502,41885920,14867307,21.365524,27699582,60.19345811,39.80654189
128,32768,32768,69585502,52392079,17193423,39092364,74.615027,25.384973,5.611832342,69585502,41885406,14865579,21.363041,27700096,60.19271945,39.80728055
1024,16,16,69585502,58928134,10657368,50884227,86.349632,13.650368,5.606170892,69585502,53469426,14839316,21.325298,16116076,76.83989403,23.16010597
1024,16,512,69585502,56133901,13451601,48748026,86.842398,13.157602,4.871952242,69585502,51499043,11433251,16.430507,18086459,74.00829414,25.99170586
1024,16,1024,69585502,55170052,14415450,48378312,87.689444,12.310556,4.754318942,69585502,51146687,10887546,15.646285,18438815,73.50193004,26.49806996
1024,16,8192,69585502,52828296,16757206,48242076,91.31863,8.68137,4.718268842,69585502,51022951,10720308,15.405951,18562551,73.32411139,26.67588861
1024,16,32768,69585502,52377899,17207603,48225106,92.071478,7.928522,4.713994142,69585502,51005833,10700478,15.377453,18579669,73.29951144,26.70048856
1024,512,16,69585502,56164732,13420770,48813067,86.910531,13.089469,5.045394242,69585502,51449629,12237854,17.586787,18135873,73.93728222,26.06271778
1024,512,512,69585502,54859610,14725892,48114029,87.703921,12.296079,4.560113792,69585502,50866065,9986622,14.351584,18719437,73.09865351,26.90134649
1024,512,1024,69585502,54331342,15254160,47943191,88.242236,11.757764,4.497539792,69585502,50716475,9696339,13.934424,18869027,72.88368057,27.11631943
1024,512,8192,69585502,52739104,16846398,47840400,90.711439,9.288561,4.467368492,69585502,50620144,9556373,13.733282,18965358,72.74524512,27.25475488
1024,512,32768,69585502,52445827,17139675,47836744,91.211726,8.788274,4.464815042,69585502,50616423,9544528,13.716259,18969079,72.73989774,27.26010226
1024,1024,16,69585502,55178087,14407415,48206862,87.365954,12.634046,4.827532892,69585502,50866761,11227188,16.134378,18718741,73.09965372,26.90034628
1024,1024,512,69585502,54255164,15330338,47748034,88.006432,11.993568,4.415073542,69585502,50506917,9313775,13.384649,19078585,72.58252876,27.41747124
1024,1024,1024,69585502,53721612,15863890,47659729,88.716119,11.283881,4.364130392,69585502,50432967,9077448,13.045028,19152535,72.47625662,27.52374338
1024,1024,8192,69585502,52478433,17107069,47569445,90.645704,9.354296,4.340125592,69585502,50347061,8966089,12.884996,19238441,72.35280274,27.64719726
1024,1024,32768,69585502,52192570,17392932,47566677,91.136874,8.863126,4.336835042,69585502,50344304,8950824,12.863059,19241198,72.34884071,27.65115929
1024,8192,16,69585502,52877256,16708246,47118239,89.108707,10.891293,4.187015492,69585502,49866322,8255806,11.864262,19719180,71.66194188,28.33805812
1024,8192,512,69585502,52284012,17301490,47045070,89.979839,10.020161,4.022414492,69585502,49827726,7492217,10.766922,19757776,71.6064763,28.3935237
1024,8192,1024,69585502,51820973,17764529,47037941,90.770085,9.229915,4.007238692,69585502,49825807,7421816,10.66575,19759695,71.60371854,28.39628146
1024,8192,8192,69585502,50916674,18668828,47018109,92.343245,7.656755,3.998082392,69585502,49807073,7379339,10.604708,19778429,71.57679627,28.42320373
1024,8192,32768,69585502,50777600,18807902,47015778,92.591572,7.408428,3.995230292,69585502,49806040,7366108,10.585694,19779462,71.57531177,28.42468823
1024,32768,16,69585502,51089451,18496051,46767951,91.541307,8.458693,3.931494692,69585502,49542488,7070437,10.16079,20043014,71.1965662,28.8034338
1024,32768,512,69585502,50853044,18732458,46752373,91.936233,8.063767,3.865857092,69585502,49544118,6765942,9.723206,20041384,71.19890865,28.80109135
1024,32768,1024,69585502,50694387,18891115,46781251,92.280928,7.719072,3.859430342,69585502,49575136,6736128,9.680361,20010366,71.24348402,28.75651598
1024,32768,8192,69585502,50056669,19528833,46775311,93.444714,6.555286,3.855551942,69585502,49569777,6718136,9.654505,20015725,71.23578271,28.76421729
1024,32768,32768,69585502,49975416,19610086,46774352,93.594723,6.405277,3.854385542,69585502,49568890,6712725,9.646729,20016612,71.23450802,28.76549198
