BTBEntries,localPred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
128.0,512.0,27643935.0,21394556.0,6249379.0,20643710.0,96.490481,3.509519,3.1715896079999997,27643935.0,21412009.0,3998076.0,14.46276,6231926.0,77.4564438818135,22.5435561181865
512.0,512.0,27643935.0,21380917.0,6263018.0,20672106.0,96.684843,3.315157,3.1567724580000003,27643935.0,21440362.0,3970769.0,14.363979,6203573.0,77.55900887482191,22.44099112517809
2048.0,256.0,27643935.0,21380928.0,6263007.0,20746084.0,97.030793,2.969207,3.2502877079999997,27643935.0,21388579.0,4143111.0,14.987414,6255356.0,77.37168749673302,22.628312503266994
2048.0,128.0,27643935.0,21489924.0,6154011.0,20901746.0,97.263006,2.736994,3.337161408,27643935.0,21543784.0,4303213.0,15.566572,6100151.0,77.9331307210786,22.0668692789214
16.0,8192.0,27643935.0,22091982.0,5551953.0,13473530.0,60.988326,39.011674,6.413494158,27643935.0,14241660.0,9972676.0,36.075457,13402275.0,51.51820824350802,48.48179175649198
1024.0,32.0,27643935.0,20833708.0,6810227.0,20196258.0,96.940295,3.059705,4.619417508,27643935.0,20691675.0,6666320.0,24.114946,6952260.0,74.85068605464453,25.149313945355463
128.0,64.0,27643935.0,21556993.0,6086942.0,20552585.0,95.340686,4.659314,3.443869308,27643935.0,21298268.0,4499868.0,16.277958,6345667.0,77.04499377530732,22.95500622469269
64.0,1024.0,27643935.0,21535290.0,6108645.0,20621094.0,95.754893,4.245107,3.179942658,27643935.0,21389356.0,4013470.0,14.518447,6254579.0,77.374498239849,22.625501760151007
128.0,128.0,27643935.0,21757201.0,5886734.0,20838417.0,95.777104,4.222896,3.286983108,27643935.0,21585117.0,4210738.0,15.23205,6058818.0,78.082649955587,21.917350044413
32768.0,8192.0,27643935.0,20693528.0,6950407.0,20681583.0,99.942277,0.057723,3.144830658,27643935.0,21449706.0,3948761.0,14.284367,6194229.0,77.59281014081388,22.40718985918611
256.0,512.0,27643935.0,21381590.0,6262345.0,20661871.0,96.633931,3.366069,3.162397758,27643935.0,21430131.0,3981136.0,14.401481,6213804.0,77.5219989484131,22.478001051586904
16.0,128.0,27643935.0,24444431.0,3199504.0,13629687.0,55.757841,44.242159,6.490048458,27643935.0,14397857.0,10113760.0,36.585819,13246078.0,52.08323995842126,47.91676004157874
64.0,256.0,27643935.0,21835554.0,5808381.0,20662413.0,94.627382,5.372618,3.211992708,27643935.0,21409592.0,4072536.0,14.732114,6234343.0,77.44770055348488,22.55229944651512
512.0,1024.0,27643935.0,21363404.0,6280531.0,20668863.0,96.748922,3.251078,3.154594458,27643935.0,21437116.0,3966755.0,14.349459,6206819.0,77.54726669701691,22.4527333029831
8192.0,16.0,27643935.0,21082099.0,6561836.0,19991480.0,94.826801,5.173199,4.565659008,27643935.0,20620652.0,6567247.0,23.756556,7023283.0,74.59376532320744,25.40623467679258
1024.0,512.0,27643935.0,21377814.0,6266121.0,20679997.0,96.735789,3.264211,3.151847658,27643935.0,21448248.0,3961693.0,14.331147,6195687.0,77.58753592786266,22.412464072137343
256.0,1024.0,27643935.0,21364433.0,6279502.0,20659547.0,96.700657,3.299343,3.160578408,27643935.0,21427801.0,3977783.0,14.389352,6216134.0,77.51357033649515,22.486429663504854
32768.0,16.0,27643935.0,21081950.0,6561985.0,19991562.0,94.82786,5.17214,4.565684508,27643935.0,20620718.0,6567294.0,23.756726,7023217.0,74.59400407358793,25.405995926412068
128.0,2048.0,27643935.0,21188496.0,6455439.0,20640439.0,97.413422,2.586578,3.169892808,27643935.0,21408638.0,3994949.0,14.451448,6235297.0,77.44424952525752,22.55575047474247
32.0,64.0,27643935.0,21878240.0,5765695.0,16804449.0,76.808962,23.191038,5.248887708,27643935.0,17571428.0,7826389.0,28.311414,10072507.0,63.56341092539828,36.43658907460171
16.0,32768.0,27643935.0,21930028.0,5713907.0,13473495.0,61.438567,38.561433,6.413506758,27643935.0,14241596.0,9972699.0,36.075541,13402339.0,51.51797672798754,48.48202327201247
16.0,32.0,27643935.0,24358082.0,3285853.0,13453306.0,55.231385,44.768615,6.675002957999999,27643935.0,14074981.0,10454618.0,37.818849,13568954.0,50.91525862725405,49.08474137274595
8192.0,512.0,27643935.0,21310016.0,6333919.0,20687113.0,97.076947,2.923053,3.149034258,27643935.0,21455281.0,3956508.0,14.312391,6188654.0,77.61297731310684,22.387022686893165
64.0,8192.0,27643935.0,20722047.0,6921888.0,20620107.0,99.50806,0.49194,3.179957208,27643935.0,21388235.0,4013497.0,14.518544,6255700.0,77.37044310081036,22.62955689918964
32.0,128.0,27643935.0,21906307.0,5737628.0,16951765.0,77.383034,22.616966,5.167234607999999,27643935.0,17719467.0,7675908.0,27.76706,9924468.0,64.09893164630867,35.90106835369132
512.0,256.0,27643935.0,21452108.0,6191827.0,20735279.0,96.658468,3.341532,3.256031358,27643935.0,21377796.0,4153696.0,15.025705,6266139.0,77.33268074895994,22.667319251040055
64.0,32768.0,27643935.0,20710590.0,6933345.0,20620016.0,99.562668,0.437332,3.179975658,27643935.0,21388116.0,4013531.0,14.518667,6255819.0,77.37001262663944,22.629987373360557
512.0,32768.0,27643935.0,20689477.0,6954458.0,20665776.0,99.885444,0.114556,3.1541614079999998,27643935.0,21433876.0,3965957.0,14.346572,6210059.0,77.53554622379194,22.464453776208053
1024.0,2048.0,27643935.0,21172606.0,6471329.0,20676001.0,97.654493,2.345507,3.149189358,27643935.0,21444188.0,3956794.0,14.313425,6199747.0,77.57284916203139,22.427150837968618
64.0,512.0,27643935.0,21554305.0,6089630.0,20622165.0,95.675388,4.324612,3.181462458,27643935.0,21390467.0,4016271.0,14.528579,6253468.0,77.37851720458755,22.621482795412447
512.0,64.0,27643935.0,21541447.0,6102488.0,20812387.0,96.615548,3.384452,3.592542858,27643935.0,21451814.0,4773863.0,17.269115,6192121.0,77.60043568327013,22.399564316729872
32768.0,32.0,27643935.0,20827303.0,6816632.0,20206540.0,97.019475,2.980525,4.618123907999999,27643935.0,20701924.0,6663936.0,24.106322,6942011.0,74.88776109479349,25.112238905206514
