BTBEntries,globalPred_size,choicePred_size,lookups,BTBLookups,Branches_not_in_BTB,BTBHits,BTBHitPct,BTBMissPct,CPI,Branches,predictedBranches,BranchMispred,BranchMispredPercent,unpredictable,predictable_pct,unpredictable_pct
1024.0,32768.0,1024.0,18439603.0,11931396.0,6508207.0,11931040.0,99.997016,0.002984,2.2546137920000002,18439603.0,13142349.0,65943.0,0.357616,5297254.0,71.27240754586744,28.727592454132555
16.0,16.0,512.0,18439603.0,16105008.0,2334595.0,5851593.0,36.333996,63.666004,7.212826592000001,18439603.0,7063116.0,6161108.0,33.412368,11376487.0,38.304056763044194,61.695943236955806
16.0,32768.0,16.0,18439603.0,11931706.0,6507897.0,5874770.0,49.236631,50.763369,7.162396592,18439603.0,7086096.0,6099114.0,33.076168,11353507.0,38.428679836545285,61.571320163454715
1024.0,32768.0,16.0,18439603.0,11931619.0,6507984.0,11931137.0,99.99596,0.00404,2.254527542,18439603.0,13142463.0,65837.0,0.357041,5297140.0,71.27302578043573,28.726974219564273
1024.0,16.0,512.0,18439603.0,16104656.0,2334947.0,13119319.0,81.462895,18.537105,3.289323692,18439603.0,14330836.0,1337919.0,7.255682,4108767.0,77.71770357528847,22.28229642471153
1024.0,8192.0,512.0,18439603.0,11931496.0,6508107.0,11931131.0,99.996941,0.003059,2.2545569420000002,18439603.0,13142449.0,65873.0,0.357237,5297154.0,71.27294985689225,28.727050143107746
1024.0,32768.0,32768.0,18439603.0,11931370.0,6508233.0,11931016.0,99.997033,0.002967,2.254634192,18439603.0,13142318.0,65968.0,0.357752,5297285.0,71.27223942944975,28.72776057055024
128.0,512.0,512.0,18439603.0,11955214.0,6484389.0,11928980.0,99.780564,0.219436,2.322072092,18439603.0,13140359.0,148870.0,0.807338,5299244.0,71.26161555647374,28.73838444352625
128.0,16.0,16.0,18439603.0,16777920.0,1661683.0,13140681.0,78.321276,21.678724,3.275097842,18439603.0,14352200.0,1320431.0,7.160843,4087403.0,77.83356290262866,22.166437097371347
1024.0,32768.0,512.0,18439603.0,11931420.0,6508183.0,11931062.0,99.997,0.003,2.254595042,18439603.0,13142374.0,65920.0,0.357491,5297229.0,71.27254312362365,28.72745687637635
1024.0,512.0,8192.0,18439603.0,12412388.0,6027215.0,11930056.0,96.114108,3.885892,2.321402642,18439603.0,13141440.0,148047.0,0.802875,5298163.0,71.26747793865194,28.732522061348064
16.0,32768.0,1024.0,18439603.0,11931485.0,6508118.0,5874752.0,49.237392,50.762608,7.162415192000001,18439603.0,7086061.0,6099137.0,33.076292,11353542.0,38.42849002768661,61.5715099723134
16.0,32768.0,512.0,18439603.0,11931509.0,6508094.0,5874757.0,49.237335,50.762665,7.162408742,18439603.0,7086069.0,6099129.0,33.076249,11353534.0,38.42853341256859,61.57146658743141
128.0,512.0,8192.0,18439603.0,12412511.0,6027092.0,11929071.0,96.10522,3.89478,2.322163292,18439603.0,13140456.0,148982.0,0.807946,5299147.0,71.26214159816782,28.737858401832188
128.0,8192.0,16.0,18439603.0,11931761.0,6507842.0,11930340.0,99.988091,0.011909,2.255147492,18439603.0,13141680.0,66599.0,0.361174,5297923.0,71.26877948511148,28.731220514888527
16.0,1024.0,512.0,18439603.0,11955016.0,6484587.0,5873352.0,49.128767,50.871233,7.229304092000001,18439603.0,7084704.0,6181364.0,33.522218,11354899.0,38.42113086707995,61.578869132920055
16.0,512.0,16.0,18439603.0,13168728.0,5270875.0,5873836.0,44.60443,55.39557,7.197946591999999,18439603.0,7085254.0,6142816.0,33.313168,11354349.0,38.4241135777164,61.5758864222836
1024.0,1024.0,16.0,18439603.0,12696682.0,5742921.0,11931386.0,93.972472,6.027528,2.290796792,18439603.0,13142767.0,110423.0,0.598836,5296836.0,71.27467440595115,28.72532559404885
1024.0,8192.0,1024.0,18439603.0,11931469.0,6508134.0,11931108.0,99.996974,0.003026,2.254576442,18439603.0,13142422.0,65897.0,0.357367,5297181.0,71.27280343291555,28.727196567084444
128.0,8192.0,32768.0,18439603.0,11931538.0,6508065.0,11930240.0,99.989121,0.010879,2.255236892,18439603.0,13141547.0,66709.0,0.36177,5298056.0,71.26805821144848,28.731941788551524
128.0,32768.0,16.0,18439603.0,11931668.0,6507935.0,11930224.0,99.987898,0.012102,2.255223842,18439603.0,13141550.0,66693.0,0.361683,5298053.0,71.26807448077922,28.731925519220773
1024.0,16.0,1024.0,18439603.0,16104663.0,2334940.0,13119321.0,81.462872,18.537128,3.289322942,18439603.0,14330839.0,1337918.0,7.255677,4108764.0,77.71771984461921,22.282280155380786
16.0,512.0,32768.0,18439603.0,13166240.0,5273363.0,5873385.0,44.609433,55.390567,7.2292928419999996,18439603.0,7084772.0,6181350.0,33.522143,11354831.0,38.42149963857682,61.57850036142318
128.0,1024.0,512.0,18439603.0,11942769.0,6496834.0,11928898.0,99.883854,0.116146,2.322129842,18439603.0,13140250.0,148941.0,0.807723,5299353.0,71.26102443745671,28.738975562543295
16.0,8192.0,32768.0,18439603.0,11931538.0,6508065.0,5874768.0,49.237307,50.762693,7.162420141999998,18439603.0,7086075.0,6099143.0,33.076325,11353528.0,38.42856595123008,61.57143404876992
16.0,1024.0,32768.0,18439603.0,11943281.0,6496322.0,5873343.0,49.176964,50.823036,7.229325242,18439603.0,7084691.0,6181390.0,33.522359,11354912.0,38.42106036664672,61.57893963335328
128.0,8192.0,1024.0,18439603.0,11931520.0,6508083.0,11930258.0,99.989423,0.010577,2.255220692,18439603.0,13141572.0,66689.0,0.361662,5298031.0,71.26819378920469,28.73180621079532
16.0,8192.0,1024.0,18439603.0,11931520.0,6508083.0,5874781.0,49.23749,50.76251,7.162400642,18439603.0,7086095.0,6099119.0,33.076195,11353508.0,38.42867441343504,61.57132558656496
16.0,512.0,1024.0,18439603.0,13165960.0,5273643.0,5873386.0,44.610389,55.389611,7.229278142,18439603.0,7084765.0,6181332.0,33.522045,11354838.0,38.42146167680508,61.57853832319492
16.0,16.0,32768.0,18439603.0,16105024.0,2334579.0,5851598.0,36.333991,63.666009,7.212821642,18439603.0,7063123.0,6161102.0,33.412335,11376480.0,38.304094724815926,61.695905275184074
128.0,1024.0,1024.0,18439603.0,11943067.0,6496536.0,11928887.0,99.88127,0.11873,2.322138092,18439603.0,13140240.0,148951.0,0.807778,5299363.0,71.26097020635423,28.739029793645777
128.0,32768.0,32768.0,18439603.0,11931421.0,6508182.0,11930138.0,99.989247,0.010753,2.255299592,18439603.0,13141440.0,66786.0,0.362188,5298163.0,71.26747793865194,28.732522061348064
1024.0,1024.0,1024.0,18439603.0,11942948.0,6496655.0,11929836.0,99.890211,0.109789,2.321402642,18439603.0,13141188.0,148047.0,0.802875,5298415.0,71.26611131486942,28.733888685130587
128.0,16.0,8192.0,18439603.0,16104959.0,2334644.0,13118273.0,81.454867,18.545133,3.290074592,18439603.0,14329797.0,1338842.0,7.260688,4109806.0,77.7120689637407,22.287931036259295
1024.0,512.0,512.0,18439603.0,11955093.0,6484510.0,11929975.0,99.789897,0.210103,2.321306642,18439603.0,13141353.0,147929.0,0.802235,5298250.0,71.26700612806034,28.732993871939648
16.0,1024.0,1024.0,18439603.0,11955316.0,6484287.0,5873352.0,49.127535,50.872465,7.229304092000001,18439603.0,7084705.0,6181364.0,33.522218,11354898.0,38.42113629019019,61.57886370980981
1024.0,16.0,16.0,18439603.0,16777812.0,1661791.0,13141818.0,78.328557,21.671443,3.274392542,18439603.0,14353331.0,1319564.0,7.156141,4086272.0,77.83969644031924,22.16030355968076
16.0,16.0,8192.0,18439603.0,16105024.0,2334579.0,5851598.0,36.333991,63.666009,7.212821642,18439603.0,7063123.0,6161102.0,33.412335,11376480.0,38.304094724815926,61.695905275184074
1024.0,1024.0,512.0,18439603.0,11942650.0,6496953.0,11929853.0,99.892846,0.107154,2.321388842,18439603.0,13141204.0,148030.0,0.802783,5298399.0,71.26619808463339,28.733801915366612
16.0,16.0,1024.0,18439603.0,16105013.0,2334590.0,5851593.0,36.333985,63.666015,7.212826592000001,18439603.0,7063117.0,6161108.0,33.412368,11376486.0,38.30406218615444,61.69593781384556
1024.0,16.0,32768.0,18439603.0,16104671.0,2334932.0,13119324.0,81.46285,18.53715,3.2893220420000002,18439603.0,14330842.0,1337917.0,7.255671,4108761.0,77.71773611394995,22.282263886050043
128.0,1024.0,16.0,18439603.0,12696783.0,5742820.0,11930347.0,93.963542,6.036458,2.291416742,18439603.0,13141730.0,111185.0,0.602969,5297873.0,71.26905064062387,28.730949359376122
1024.0,16.0,8192.0,18439603.0,16104671.0,2334932.0,13119324.0,81.46285,18.53715,3.2893220420000002,18439603.0,14330842.0,1337917.0,7.255671,4108761.0,77.71773611394995,22.282263886050043
128.0,16.0,1024.0,18439603.0,16104947.0,2334656.0,13118270.0,81.454909,18.545091,3.2900753419999997,18439603.0,14329792.0,1338843.0,7.260693,4109811.0,77.71204184818946,22.287958151810535
16.0,512.0,512.0,18439603.0,11967475.0,6472128.0,5873345.0,49.077562,50.922438,7.229349692000001,18439603.0,7084724.0,6181420.0,33.522522,11354879.0,38.42123932928491,61.57876067071509
1024.0,8192.0,8192.0,18439603.0,11931490.0,6508113.0,11931129.0,99.996974,0.003026,2.254560992,18439603.0,13142439.0,65878.0,0.357264,5297164.0,71.27289562578977,28.727104374210228
1024.0,512.0,1024.0,18439603.0,12412236.0,6027367.0,11930054.0,96.115269,3.884731,2.321402642,18439603.0,13141431.0,148047.0,0.802875,5298172.0,71.26742913065969,28.7325708693403
128.0,8192.0,512.0,18439603.0,11931547.0,6508056.0,11930273.0,99.989322,0.010678,2.255206892,18439603.0,13141591.0,66672.0,0.36157,5298012.0,71.2682968282994,28.731703171700605
